non-deterministic,no-asm,no-mixed-refs,no-chroma-me,no-8x8dct,no-fast-pskip,no-dct-decimate,no-scenecut,no-cabac,no-deblock,no-mbtree,no-weightb,no-psy,no-progress,visualize,dts-compress,encoding_time_feature1_2762_8,encoding_time_feature1_2762_32,encoding_time_feature1_2762_128,encoding_time_feature8_2762_8,encoding_time_feature8_2762_32,encoding_time_feature8_2762_128,encoding_time_feature9_2389_8,encoding_time_feature9_2389_32,encoding_time_feature9_2389_128,encoding_time_feature10_2744_8,encoding_time_feature10_2744_32,encoding_time_feature10_2744_128,encoding_time_azure_2762_8,encoding_time_azure_2762_32,encoding_time_azure_2762_128,encoding_time_amazon_nano_2762_8,encoding_time_amazon_nano_2762_32,encoding_time_amazon_nano_2762_128,encoding_time_amazon_amazon_micro_2762_8,encoding_time_amazon_amazon_micro_2762_32,encoding_time_amazon_amazon_micro_2762_128
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.85667,6.04,18.137,0.36333,2.76,8.3367,0.36,2.6033,7.7267,0.36667,2.76,8.36,0.53333,4.6433,14.82,0.53667,90.61,309.04,0.53,49.473,153.27
1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0.85667,5.5567,18.4,0.39,2.56,8.2633,0.093333,0.45333,1.4733,0.083333,0.45333,1.4333,0.57667,4.4967,15.027,0.66333,64.143,316.09,0.63,47.943,148.08
0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0.75333,5.41,16.303,0.33333,2.49,7.4767,0.083333,0.45,1.31,0.086667,0.47667,1.38,0.49333,4.1567,13.303,0.51,80.057,226.87,0.48667,36.043,119.53
1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0.73,5.3033,17.247,0.33333,2.3767,7.75,0.32,2.3033,7.67,0.33333,2.3633,7.7,0.51667,4.25,14.207,0.52333,90.877,295.77,0.51,35.923,146.14
0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.81,6.14,18.36,0.35,2.81,8.3933,0.08,0.50667,1.4633,0.086667,0.53,1.5267,0.46,4.7267,14.813,0.51,100.15,309.62,0.51,41.36,153.65
1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0.83667,6.0933,18.447,0.38,2.8067,8.48,0.086667,0.51333,1.4933,0.09,0.53667,1.5567,0.55333,4.7367,15.06,0.55,101.24,263.91,0.55,50.277,134.18
0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.98,5.99,18.097,0.45,2.76,8.27,0.1,0.49333,1.46,0.093333,0.52,1.5133,0.68,4.58,14.587,0.67333,98.97,307.75,0.68,49.26,148.34
1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.99333,6.0033,18.327,0.45,2.7533,8.4267,0.10333,0.5,1.4967,0.096667,0.52,1.53,0.63333,4.61,14.997,0.68667,99.173,311.61,0.68333,49.003,154.7
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0.78333,5.1233,16.897,0.36,2.34,7.63,0.083333,0.42,1.3433,0.076667,0.41333,1.31,0.59,4.1633,13.953,0.61,88.38,237.99,0.58,43.803,143.06
1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0.64333,4.38,14.597,0.28333,1.9733,6.55,0.066667,0.34,1.1133,0.066667,0.35333,1.1133,0.44333,3.4967,11.92,0.44,78.41,249.37,0.44,37.173,112.66
1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0.89,5.3,16.387,0.41,2.4333,7.43,0.093333,0.44,1.33,0.09,0.46667,1.3733,0.56333,4.06,13.333,0.61,87.29,277.66,0.61,43.323,123.83
0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.70667,4.9933,15.34,0.3,2.2733,6.99,0.28333,2.0467,6.34,0.3,2.2567,6.9533,0.5,3.77,12.2,0.45667,80.853,248.73,0.46,40.16,127.45
0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.78,4.7833,15.82,0.36,2.1867,7.1033,0.33667,2.0667,6.8733,0.36,2.1633,7.0767,0.58,3.8633,12.96,0.56,59.237,230.02,0.57,41.303,135.27
1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0.79333,5.8367,17.753,0.34,2.6667,8.15,0.076667,0.48,1.4133,0.08,0.5,1.4667,0.44667,4.5033,14.183,0.50333,69.837,297.04,0.50333,45.04,131.65
1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0.7,5.0633,15.413,0.30333,2.3233,7.0667,0.28667,2.11,6.4167,0.29667,2.3367,7.1033,0.46,3.8467,12.55,0.44667,82.743,260,0.44,32.603,119.3
0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0.76,5.2767,16.137,0.34333,2.4133,7.41,0.32667,2.2067,6.7233,0.34667,2.4267,7.41,0.51333,4.0533,13.203,0.50333,87.42,222.64,0.5,34.4,135.88
1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0.75667,4.8,15.877,0.34667,2.1867,7.1133,0.083333,0.37333,1.1967,0.07,0.38667,1.2133,0.51667,3.8667,13.05,0.56333,83.473,272.51,0.56,34.94,135.14
1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0.60333,4.3433,14.14,0.28333,1.9567,6.4267,0.073333,0.34667,1.08,0.08,0.35667,1.1167,0.44,3.4567,11.633,0.43667,74.553,244.46,0.43333,36.95,106.18
0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.97667,5.9833,18.207,0.43667,2.7333,8.21,0.096667,0.49,1.4467,0.096667,0.51333,1.4933,0.66667,4.5667,14.517,0.67,98.52,289.26,0.66333,48.843,141.1
0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0.94,5.8567,17.93,0.42333,2.7167,8.2233,0.1,0.49333,1.4733,0.093333,0.50333,1.4967,0.59,4.4733,14.363,0.65667,96.327,268.64,0.64667,47.793,150.33
1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0.82333,4.98,15.537,0.37333,2.2767,7.0567,0.07,0.40333,1.21,0.08,0.43,1.2567,0.56333,3.8,12.393,0.55,81.107,260.45,0.55,40.273,129.34
0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0.89,5.3633,16.46,0.39667,2.49,7.4567,0.09,0.44,1.3,0.09,0.46667,1.3667,0.61333,4.1267,13.257,0.60667,88.45,278.1,0.59667,43.74,114.22
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.87667,6.0967,18.45,0.38333,2.78,8.48,0.093333,0.51333,1.5067,0.093333,0.53,1.56,0.51333,4.64,14.92,0.57,96.08,262.47,0.56333,49.693,153.92
1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.79333,4.6433,15.25,0.35667,2.12,6.8567,0.086667,0.36667,1.15,0.086667,0.38667,1.18,0.57667,3.7333,12.52,0.57,54.01,262.91,0.57,40.267,130.25
1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0.78667,5.41,16.487,0.33333,2.4733,7.51,0.08,0.44667,1.3033,0.076667,0.46667,1.37,0.51,4.1333,13.197,0.51667,69.65,277.57,0.51,43.823,151.62
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.78,5.7467,17.313,0.34,2.6133,7.98,0.083333,0.48333,1.4033,0.086667,0.50333,1.47,0.44333,4.35,13.89,0.49,93.597,246.51,0.49,44.793,127.12
1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.80333,6.1,18.317,0.35333,2.79,8.3833,0.083333,0.50667,1.4667,0.086667,0.53,1.5333,0.52667,4.6767,14.733,0.51667,100.22,303.81,0.51,39.627,153.26
0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0.79,5.7733,17.627,0.34333,2.6867,8.1133,0.33333,2.51,7.5767,0.34333,2.6633,8.1667,0.52667,4.4133,14.163,0.54,94.797,296.49,0.51,37.523,147.32
1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0.96667,5.9933,18.117,0.42667,2.7467,8.24,0.09,0.49,1.44,0.093333,0.51333,1.4933,0.61667,4.56,14.533,0.67,98.49,273.31,0.66333,44.783,129.58
1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0.65,4.9,15.867,0.28667,2.22,7.1767,0.27333,2.1233,6.95,0.27667,2.2033,7.1433,0.45333,3.9167,12.987,0.45,83.747,253.33,0.44,41.583,131.6
1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0.63667,4.36,14.323,0.29,1.96,6.4833,0.073333,0.35,1.1033,0.076667,0.36,1.12,0.46,3.4767,11.72,0.45667,74.603,246.18,0.45,37.047,122.06
0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0.74,4.4533,14.72,0.33667,2.0467,6.6767,0.083333,0.35667,1.12,0.08,0.37,1.14,0.48667,3.6067,12.073,0.53667,77.43,253.38,0.53,38.337,125.48
0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0.68333,4.9867,16.28,0.30667,2.2267,7.3533,0.07,0.38667,1.2467,0.07,0.39,1.2433,0.47,3.9267,13.233,0.47,84.6,226.89,0.46,42.033,117.88
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0.76333,5.34,16.26,0.33667,2.4567,7.4033,0.083333,0.44,1.28,0.08,0.47,1.3667,0.50333,4.1067,13.04,0.51333,77.64,274.44,0.49667,43.523,132.63
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0.96333,6.19,18.697,0.44667,2.8733,8.5133,0.42667,2.67,8.0533,0.44333,2.8167,8.4167,0.63333,4.8367,15.043,0.71,67.857,315.55,0.68,50.66,156.48
0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.74333,5.3833,17.26,0.35333,2.4167,7.7933,0.34,2.3667,7.7333,0.33667,2.4433,7.8067,0.52333,4.2633,14.227,0.53,85.953,252.09,0.52667,45.763,142.71
1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.72667,5.0533,15.563,0.31333,2.3333,7.1233,0.07,0.41,1.2267,0.07,0.44,1.2967,0.47,3.82,12.523,0.48667,81.857,254.51,0.46333,40.74,108.35
1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0.70667,4.4167,14.887,0.33667,2.0133,6.73,0.07,0.33,1.1067,0.066667,0.35,1.1233,0.50333,3.5933,12.143,0.56,76.283,255.27,0.51,36.267,126.6
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0.75667,5.3233,16.22,0.33667,2.4533,7.4333,0.08,0.44,1.2767,0.083333,0.46667,1.3667,0.43667,4.03,13.157,0.50667,87.45,274.94,0.5,34.657,136.22
0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0.79667,4.73,15.827,0.36667,2.1667,7.1267,0.36667,2.0633,7.0067,0.38,2.16,7.13,0.59,3.8867,13.063,0.61,82.773,222.89,0.59,32.69,130.63
1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0.90333,5.3633,16.44,0.40667,2.4433,7.43,0.09,0.44,1.32,0.09,0.46667,1.35,0.61,4.1167,13.247,0.67333,87.917,278.02,0.60667,36.98,117.6
1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0.68667,5.0533,15.39,0.29333,2.32,7.0733,0.066667,0.4,1.18,0.07,0.43333,1.27,0.38333,3.7967,12.26,0.45,81.203,257.05,0.44,40.447,127.46
0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.90667,5.71,17.35,0.41667,2.6233,7.9267,0.4,2.4133,7.2967,0.41,2.6033,7.87,0.62,4.3967,13.91,0.70667,93.183,250.18,0.61,46.253,144.55
1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0.79667,5.12,16.837,0.36333,2.3367,7.6367,0.37667,2.3,7.6367,0.38667,2.34,7.5933,0.58333,4.07,13.833,0.59333,88.343,279.95,0.58333,43.877,132.63
1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0.93667,5.7733,17.873,0.44,2.66,8.1567,0.42333,2.5267,7.8233,0.44667,2.6567,8.19,0.59,4.43,14.463,0.65667,78.3,341.3,0.64667,47.187,134.46
0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0.90667,5.38,16.5,0.39,2.4933,7.4767,0.09,0.44,1.3233,0.09,0.47,1.3633,0.61,4.1167,13.263,0.61333,59.23,251.66,0.61,43.777,138.47
1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0.92,5.64,17.483,0.4,2.5733,7.9433,0.09,0.46,1.3867,0.08,0.48,1.42,0.56667,4.2633,13.91,0.62667,88.353,270.46,0.61667,45.893,145.48
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.77333,5.71,17.283,0.33333,2.6167,7.9767,0.08,0.48,1.4033,0.086667,0.50333,1.48,0.49,4.42,13.89,0.49667,93.327,291.92,0.49,46.44,123.45
1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0.73333,5.1067,15.597,0.31,2.35,7.2133,0.29667,2.1567,6.6067,0.32333,2.3433,7.2133,0.5,3.8567,12.557,0.48667,83.08,263.05,0.47,41.47,126.95
1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0.74333,5.3567,17.09,0.33667,2.4033,7.7233,0.083333,0.42333,1.32,0.086667,0.44,1.33,0.52333,4.3033,14.05,0.53333,91.747,243.57,0.52,43.03,145.76
1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0.90333,5.8533,17.82,0.43333,2.6833,8.1433,0.093333,0.48333,1.43,0.09,0.49667,1.47,0.57667,4.42,14.277,0.67,95.75,299.45,0.63333,37.893,147.27
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0.78333,5.3733,16.4,0.33333,2.4333,7.4667,0.31667,2.2333,6.8267,0.32667,2.41,7.4,0.50667,4.1633,13.2,0.50667,87.727,276.09,0.49667,34.88,112.71
0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0.59333,4.42,14.527,0.26667,1.99,6.5467,0.25333,1.8833,6.2633,0.25,1.9733,6.5167,0.41667,3.51,11.84,0.41,75.357,198.61,0.41,33.113,123.45
1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0.84333,5.03,15.427,0.37333,2.2967,7.04,0.083333,0.41,1.22,0.083333,0.44333,1.28,0.51667,3.79,12.35,0.58333,81.867,259.09,0.56,40.817,128.93
1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.74667,5.3533,17.11,0.34,2.4333,7.7567,0.33667,2.41,7.7667,0.33667,2.4333,7.77,0.52667,4.3867,14.15,0.55667,92.547,296.57,0.52667,45.97,143.65
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.74667,5.5667,16.927,0.32333,2.5433,7.8,0.31333,2.3433,7.0333,0.33,2.5633,7.7733,0.47667,4.22,13.623,0.51,90.997,285.8,0.48,45.29,120.13
1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0.90667,5.7033,17.373,0.40333,2.6367,7.9567,0.08,0.46,1.35,0.083333,0.48333,1.4167,0.55667,4.3567,13.963,0.61667,70.33,240.42,0.62,46.36,144.75
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0.72,5.2633,16.677,0.33333,2.37,7.5367,0.32667,2.2867,7.36,0.32667,2.3567,7.5633,0.51667,4.2233,13.757,0.50667,62.887,288.04,0.50333,44.703,143.2
1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0.71,5.0767,15.6,0.31667,2.32,7.14,0.07,0.41,1.23,0.07,0.44,1.2967,0.46667,3.8733,12.383,0.48667,82.083,260.58,0.46,40.613,119.23
0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0.64,4.61,15,0.29333,2.0933,6.7833,0.08,0.36333,1.13,0.08,0.38,1.17,0.41667,3.6933,12.273,0.46,79.763,228.41,0.46,39.283,113.7
0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0.74,4.49,15.037,0.34,2.05,6.8033,0.35333,1.9567,6.6533,0.35,2.0833,6.8433,0.52667,3.6167,12.253,0.54333,77.59,238.02,0.53667,38.183,128.42
1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0167,6.2167,18.867,0.44667,2.8633,8.62,0.10333,0.52667,1.5667,0.1,0.54,1.57,0.70333,4.81,15.35,0.69333,102.71,320.05,0.7,48.673,158.85
1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.62,4.3333,14.143,0.28333,1.9533,6.4167,0.28,1.85,6.1467,0.27667,1.9767,6.43,0.38667,3.52,11.653,0.44,74.33,244.16,0.43667,29.057,108.38
1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0.73333,5.0667,15.527,0.32,2.3133,7.1633,0.08,0.42,1.25,0.083333,0.45,1.3233,0.47667,3.8967,12.647,0.48667,82.373,211.08,0.48,32.31,117.87
1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0.72667,4.2933,14.333,0.33333,1.97,6.4633,0.31667,1.8433,6.1533,0.33667,1.97,6.52,0.55,3.5033,11.893,0.54667,74.903,246.97,0.53,29.183,122.47
1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.58,4.2533,14.033,0.26333,1.9267,6.32,0.24333,1.77,5.9033,0.24667,1.9133,6.2967,0.40667,3.6667,11.527,0.43333,72.943,240.56,0.41,35.297,119.39
0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0.71,4.2933,14.29,0.33,1.9667,6.4533,0.31333,1.83,6.1067,0.34667,1.99,6.4933,0.47667,3.5133,11.703,0.52667,74.82,245.71,0.52667,36.833,115.49
0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0.74667,5.42,17.27,0.34333,2.4233,7.78,0.34,2.37,7.7433,0.34667,2.4433,7.8067,0.54,4.36,14.263,0.52333,84.11,246.06,0.52667,45.163,128.7
0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0.72667,4.2933,14.25,0.34333,1.98,6.4533,0.08,0.34,1.0767,0.076667,0.35667,1.1133,0.52667,3.47,11.743,0.52667,49.797,245.67,0.52,36.697,122.39
